PhotoID,X,Y,Z,Omega,Phi,Kappa,r11,r12,r13,r21,r22,r23,r31,r32,r33
VID_20250107_103505_00_023.mp4.001080.0045,-101.91601563,-105.25746918,-74.62981415,-95.458734403396,3.568446772750111,-179.1253809536599,-0.99794487462293,0.0634034894753345,0.0092749520848352,0.0152347939612508,0.094171979155072,0.9954393700246016,0.0622408890262911,0.993534919297942,-0.0949443830294821
VID_20250107_103505_00_023.mp4.001092.0045,-101.89553833,-106.15274048,-75.0878067,-93.11757221883111,4.780489672789879,177.90206419172986,-0.9958533404289028,0.0811684853204044,-0.0410828595327462,-0.0364803585418995,0.0573949178115456,0.9976848234036944,0.0833385132891782,0.99504648152747,-0.0541958651794791
VID_20250107_103505_00_023.mp4.001104.0046,-101.91560364,-107.03582764,-75.60752106,-95.6109144414726,9.264752571894272,-177.05084757480662,-0.9856478101680106,0.165043484440579,0.0354829896530435,0.0507785303254197,0.0893994466963652,0.9947005980637464,0.1609966930374538,0.9822262403204756,-0.0964970344461832
VID_20250107_103505_00_023.mp4.001116.0046,-102.35018921,-107.78623199,-75.82113647,-95.5251475673288,35.25474479094173,-177.25546332098,-0.815657089367429,0.5784823835852467,-0.0078513977218065,0.0391008651329484,0.0686619831910097,0.9968734395148328,0.5772128159617642,0.8127998916989405,-0.0786237950221275
VID_20250107_103505_00_023.mp4.001128.0047,-103.299263,-108.28902435,-75.7728653,-99.19277743104644,48.82537497958167,-175.15221515977387,-0.6560010473497933,0.7538819110806134,-0.0363962913140401,0.055636950302101,0.0963918455334522,0.9937872719429128,0.7527065534702461,0.6499005125864246,-0.1051768420463685
VID_20250107_103505_00_023.mp4.001140.0047,-104.30478668,-108.90245056,-75.77764893,-102.45211306257184,64.81515191839877,-168.38493727758777,-0.4168259368283804,0.9089698735784876,0.0054687579807346,0.0856762814742605,0.0332975727626952,0.9957664617975728,0.9049396185270522,0.4155298311491266,-0.0917564507012555
VID_20250107_103505_00_023.mp4.001152.0048,-105.4028244,-109.12088776,-75.77391052,-107.76736968354957,74.13811550772508,-164.51044012676667,-0.263392171554801,0.9642663517683422,-0.028547623561661,0.0729934314429901,0.0494286463891016,0.9961068054592936,0.9619233456621292,0.2602829455871308,-0.0834042283500243
VID_20250107_103505_00_023.mp4.001164.0048,-106.47319031,-109.06718445,-75.73492432,-114.68530944611284,76.09750916444422,-156.18062149171448,-0.2198047750142364,0.9755360009516416,-0.0039206795610189,0.0970342738567396,0.0258621487351084,0.9949449728301054,0.9707060371595702,0.2183132156102381,-0.1003450512575554
VID_20250107_103505_00_023.mp4.001176.0049,-107.17993927,-109.03036499,-75.71450043,115.30338528081812,70.16193067173467,-24.520285331674277,0.3087573416867562,0.9510942963426068,-0.0094097512767045,0.1408408658382787,-0.0359331691422017,0.989379936053548,0.9406554919121304,-0.3068035964912399,-0.145047573973468
VID_20250107_103505_00_023.mp4.001188.0049,-107.26763153,-108.66104126,-75.74804688,96.63561411857114,35.615346102479975,-5.188469689679808,0.809613870212344,0.5865194689537976,-0.0228099473463976,0.0735163595111161,-0.0627715663885571,0.9953165704123283,0.5823407301949799,-0.8074990049475497,-0.093939506943007
VID_20250107_103505_00_023.mp4.001200.0050,-106.97514343,-108.49687195,-75.7830658,92.30256648986352,-11.874322000151116,-0.5514480111909257,0.9785559756172572,-0.2052032955720528,-0.0178832343307096,0.0094184844680899,-0.0421534682331923,0.9990667531582852,-0.2057656305948172,-0.977811174308354,-0.0393168241804364
VID_20250107_103505_00_023.mp4.001212.0050,-106.16871643,-108.60005951,-75.82752991,90.36502402806447,-44.37058973924975,-2.2627565348712877,0.7142743514378445,-0.6984855279629133,-0.0439331094326103,0.0282231911574512,-0.0339751252972916,0.9990240949756536,-0.6992965053244133,-0.714817220055172,-0.004554070010332
VID_20250107_103505_00_023.mp4.001224.0051,-105.00791168,-108.65721893,-75.83499146,91.95092716130769,-59.77692219557919,-0.6331359813141465,0.5033372889503728,-0.8631423570757124,-0.0404579408011857,0.0055622582154496,-0.0435839784605227,0.9990342827476432,-0.8640721236306805,-0.5030762449602805,-0.0171364208932436
VID_20250107_103505_00_023.mp4.001236.0051,-103.70503998,-108.48997498,-75.77719116,102.54693078721648,-79.2783881452895,11.723575449794904,0.1821563722639141,-0.9832118264848062,-0.0106564677103748,-0.0378009440330979,-0.017832208804007,0.9991261686891088,-0.9825426935629094,-0.1815943737828415,-0.0404145856908225
VID_20250107_103505_00_023.mp4.001248.0052,-102.11817932,-108.64953613,-75.86513519,98.64232250640957,-81.09196118071178,7.123230641507494,0.1536538348286683,-0.9878156903249872,-0.0247115558031856,-0.0192018656986046,-0.0279887810895407,0.9994237922357138,-0.987938149580295,-0.1530907903202915,-0.0232684877671829
VID_20250107_103505_00_023.mp4.001260.0052,-100.47698212,-108.58893585,-75.90327454,104.54811227908334,-84.42666705858947,14.028069134720967,0.094223291234344,-0.9955195512788056,-0.0079242924361816,-0.0235415404008829,-0.010185482067793,0.9996709717855174,-0.995272709996874,-0.0940057390625312,-0.0243957733795343
VID_20250107_103505_00_023.mp4.001272.0053,-98.86394501,-108.66822052,-75.94010162,134.1349313985582,-87.4776755511491,43.51879682257372,0.0319128055882185,-0.9994379521685008,-0.0102641416943712,-0.0303040256021902,-0.0112321793669899,0.9994776156467788,-0.999031150100832,-0.0315850900252209,-0.0306454436467857
VID_20250107_103505_00_023.mp4.001284.0053,-97.14868164,-108.78012085,-75.91875458,119.05693142888128,-85.28178493139741,28.340356438514103,0.0723964863525395,-0.9973146323579648,-0.0110577053905547,-0.0390472931453225,-0.0139124482335273,0.9991405069769584,-0.9966112871435032,-0.0719024886137274,-0.0399496491764696
VID_20250107_103505_00_023.mp4.001296.0054,-95.6584549,-108.69281006,-75.85269165,-142.6408410884627,-87.62034418528584,125.57307270480857,-0.0241543943742956,-0.9992097392646652,-0.0315667893687607,-0.0337720224527903,-0.0307424053954337,0.998956633197834,-0.9991376360301216,0.0251952668004036,-0.0330027695655575
VID_20250107_103505_00_023.mp4.001308.0054,-94.31963348,-108.83214569,-75.84957123,130.23445145738245,-82.00048029610346,39.78270618283685,0.1069449054698621,-0.9942602569548185,-0.0030542812871723,-0.0890484626135157,-0.0126377193197045,0.9959471167469516,-0.990269235359865,-0.1062394912004727,-0.0898888870175461
VID_20250107_103505_00_023.mp4.001320.0055,-93.1853714,-108.75575256,-75.8842926,103.02563002126593,-77.28003147548023,11.758037170197055,0.2155659915638022,-0.9763463512558884,-0.0167064559505635,-0.0448693384296264,-0.0269943544807882,0.998628082568808,-0.9754578646717668,-0.214520645196398,-0.0496270796493073
VID_20250107_103505_00_023.mp4.001332.0055,-92.54693604,-108.55131531,-75.87345886,95.86151543234803,-48.88766148359614,3.2881028539911177,0.6564550362407934,-0.7541063308145857,-0.0197592312467325,-0.0377141985008742,-0.0589683961640229,0.9975471755687948,-0.753421810558691,-0.6540996637204501,-0.067150616492022
VID_20250107_103505_00_023.mp4.001344.0056,-92.70313263,-108.33084106,-75.92689514,91.95198083213437,-4.4689453027114565,-1.4882500840063055,0.9966234104137764,-0.0769626113310968,-0.0286100379641864,0.0258929811413523,-0.0360729394883773,0.9990136618506684,-0.0779187483397109,-0.9963812018970284,-0.033958344532771
VID_20250107_103505_00_023.mp4.001356.0056,-93.65750122,-108.33930969,-75.92829895,93.34811870368749,22.106395283445732,-0.6776578199814257,0.9264218307104708,0.3763497870841115,0.0101700218683995,0.0109576355987612,-0.0539550968281307,0.998483238591591,0.3763276787656528,-0.9249052304360764,-0.0541090834042168
VID_20250107_103505_00_023.mp4.001368.0057,-94.65805817,-108.16334534,-75.96147919,92.99848977574045,40.651156071196205,-3.260139516999164,0.7574621192455249,0.6524819425963507,-0.0227695519009801,0.0431462962843718,-0.0152279763169854,0.9989527045131972,0.6514518670055522,-0.7576512544191967,-0.0396867944283495
VID_20250107_103505_00_023.mp4.001380.0057,-95.56351471,-107.60565948,-75.9391098,100.01277090732953,55.8831783008723,-10.192815974356987,0.5520301329819033,0.8331868916838958,-0.0325934933094099,0.0992544427269388,-0.0268495612997771,0.9946997821739856,0.8278956986716064,-0.552339302045525,-0.0975192675162973
VID_20250107_103505_00_023.mp4.001392.0058,-96.45180511,-107.15036774,-75.94402313,92.04194687274632,41.896591129901616,-2.63966407074506,0.7435614672762685,0.6682970850588743,-0.0222564706046302,0.0342807506516788,-0.0048581969583184,0.999400434289015,0.6677882707241274,-0.7438786218356634,-0.0265220937927915
VID_20250107_103505_00_023.mp4.001404.0058,-96.79154968,-106.54555511,-76.00569916,89.1132592314259,22.122747293646842,-1.4604371203680793,0.926078267866378,0.3760302322056353,-0.0313098427492836,0.0236103265092882,0.0250678319652716,0.9994069022588778,0.3765920794012186,-0.9262682485478692,0.0143365778458255
VID_20250107_103505_00_023.mp4.001416.0059,-97.01093292,-105.72438049,-75.92595673,93.43865797782595,18.25110928648656,-3.2627622022545477,0.948153627497262,0.3155253521563098,-0.038058518237324,0.054051942468684,-0.0420899292677943,0.9976506529690614,0.3131821932663894,-0.9479832224258344,-0.0569624772985265
VID_20250107_103505_00_023.mp4.001428.0059,-97.35443115,-105.10784912,-75.97527313,91.54045609650413,3.0647100297962018,0.036972652511762,0.9985695815707484,0.0534270972382668,0.0020823165738998,-0.0006443715677928,-0.0269172736650236,0.9996374568630996,0.0534637778959151,-0.9982088988078271,-0.0268443437982983
VID_20250107_103505_00_023.mp4.001440.0100,-97.24849701,-104.64365387,-76.28959656,92.594456795986,1.4654208057206306,0.2792316349564825,0.999661069601726,0.0253265069035172,0.0060261074334236,-0.0048718981956191,-0.0453903079161765,0.998957448821143,0.0255736295958278,-0.9986482303570868,-0.045251535597752
VID_20250107_103505_00_023.mp4.001452.0100,-97.04370117,-103.9932251,-76.59133911,89.90349689912803,1.0879745291864609,-0.9170306702436982,0.9996916618756642,0.0189581813748519,-0.0160364751498377,0.0160016359075183,0.0019879672881749,0.99986998936579,0.0189875965976833,-0.9998183011652766,0.0016839924062403
VID_20250107_103505_00_023.mp4.001464.0101,-97.15831757,-103.24633789,-77.01325989,88.15999744309943,1.2290164326052229,-0.7043273138926626,0.9996944108396056,0.0210413639572467,-0.0129748194158191,0.0122896931365368,0.0323696803142794,0.9994004038617164,0.0214487383932994,-0.9992544544805244,0.0321011965846414
VID_20250107_103505_00_023.mp4.001476.0101,-96.98861694,-102.59104156,-77.55566406,89.19632540806346,3.3621213287108307,3.326047853610452,0.996597260562448,0.0593556466855941,0.0571909734657429,-0.0579180285952539,0.0106004745644799,0.9982650609445608,0.0586464167964568,-0.9981806134891332,0.0140021659536486
VID_20250107_103505_00_023.mp4.001488.0102,-96.89138794,-101.82579041,-78.07858276,88.4214924132128,-3.052442605569221,-0.1077138848789838,0.9985794489325992,-0.0532814611617008,-0.0004123905196672,0.0018772935709232,0.0274465510856472,0.9996215096737124,-0.0532499759466154,-0.9982022704492198,0.027507586802694
VID_20250107_103505_00_023.mp4.001500.0102,-96.89416504,-100.94812012,-78.65168762,87.43125210350301,6.909286176292135,0.3423002245586312,0.9927201415159356,0.1204424672632177,0.0005768085728491,-0.005930844699325,0.0440993267491117,0.9990095467318758,0.1202977377581702,-0.9917403195695051,0.0444926154596774
VID_20250107_103505_00_023.mp4.001512.0103,-96.96905518,-100.24543762,-79.08381653,90.29158872812573,6.222520422999966,-0.8254366275242381,0.994005275742019,0.1084507673312486,-0.0138543445278479,0.0143212142026265,-0.0035271760651379,0.9998912250103852,0.1083901038877418,-0.9940955638640931,-0.0050591782866087
VID_20250107_103505_00_023.mp4.001524.0103,-97.10169983,-99.3817749,-79.6282196,91.70924856579552,15.542723115522888,1.615503844784814,0.9630479750339184,0.2668902538798407,0.0361689116096139,-0.0271611651541415,-0.037366646445044,0.998932432570352,0.2679568414699267,-0.9630022461642576,-0.0287368229290472
VID_20250107_103505_00_023.mp4.001536.0104,-97.37678528,-98.64707184,-80.10406494,95.83370797841553,23.68499825309152,-1.788209293886841,0.9153218278224512,0.402604718527157,0.0097668895476691,0.0285766014598307,-0.0891216753308675,0.9956107195260736,0.4017080150566751,-0.9110251190861252,-0.0930800893496465
VID_20250107_103505_00_023.mp4.001548.0104,-97.74043274,-97.71883392,-80.53344727,95.13904935809144,43.0371996318036,-0.1678200022773028,0.730907620660913,0.6799891250163135,0.0582137433889273,0.0021408430146378,-0.0875818003719752,0.996155030622639,0.6824730521060816,-0.7279726767559013,-0.0654699552914005
VID_20250107_103505_00_023.mp4.001560.0105,-98.39411926,-97.11714172,-80.58958435,95.44376126237977,61.74522504835574,-0.947556223059157,0.4733283416383492,0.8783274225385594,0.0670911307004225,0.0078286064589025,-0.0803545670107498,0.9967356000873184,0.8808512893348127,-0.4712579785820988,-0.0449101736793833
VID_20250107_103505_00_023.mp4.001572.0105,-99.22660828,-96.78373718,-80.50798035,105.3196852706568,73.35606576757715,-13.444667431854464,0.2785736717594948,0.9601639214331033,0.0219534366475781,0.0665951525984872,-0.042114514356103,0.996890893393522,0.958103227764534,-0.2762455640526292,-0.0756742577659474
VID_20250107_103505_00_023.mp4.001584.0106,-99.87359619,-96.51521301,-80.50434875,-134.82639225906766,83.94151106248168,-135.5965769903852,-0.0754036361472666,0.9971426251426356,-0.0045691114480488,0.0738495213730824,0.0101539348572506,0.9972177023097224,0.9944146719798224,0.0748564140910369,-0.0744041492169223
VID_20250107_103505_00_023.mp4.001596.0106,-100.44670868,-96.69332123,-80.54140472,-98.37749433082897,72.33214532539662,-172.917361901659,-0.3011826380507038,0.953435932136476,-0.015777891109647,0.037421603173278,0.0283513859021209,0.9988973032966758,0.9528319065568496,0.3002600909686104,-0.04421804630195
VID_20250107_103505_00_023.mp4.001608.0107,-100.99708557,-97.51500702,-80.50050354,-98.88958945346852,63.85607263572493,-170.7296396386522,-0.4348725822951412,0.9002170902520892,0.022249215402302,0.0709821396600342,0.0096378182055578,0.9974310243367812,0.8976900205623541,0.4353347021296362,-0.0680905581153652
VID_20250107_103505_00_023.mp4.001620.0107,-101.57089996,-98.32935333,-80.58084106,-93.89953637643625,34.83486446380256,-176.62797234186112,-0.8193806935270649,0.5729041198243238,0.0199034811885592,0.048278753243565,0.0343690652648512,0.9982424201255264,0.57121313102935,0.8189014817675797,-0.0558204451658112
VID_20250107_103505_00_023.mp4.001632.0108,-101.73257446,-99.23936462,-80.59960938,-92.86621769654403,10.229198765728063,-177.75664997991169,-0.9833510033340284,0.1791855369744214,0.0302216409406938,0.0385216587865582,0.0430230372699123,0.998331157516585,0.1775862777533556,0.9828741331438428,-0.0492092709806603
VID_20250107_103505_00_023.mp4.001644.0108,-101.6207428,-100.02715302,-80.5989151,-92.46078097156192,2.300158634436399,-179.78174543537787,-0.9991870346186488,0.0402608100209683,0.002082552867696,0.0038061823728821,0.042782474361341,0.999077160615368,0.0401345589951553,0.9982728720465044,-0.0429009336761767
VID_20250107_103505_00_023.mp4.001656.0109,-101.64360046,-100.5664978,-80.85484314,-92.8150360699272,-4.415939099786812,-178.00858315278387,-0.9964292080181658,-0.0751504085560289,0.0384870043281254,0.0346466240843452,0.0517546016522196,0.9980586519074812,-0.0769963950315161,0.9958282368469388,-0.0489660887805911
VID_20250107_103505_00_023.mp4.001668.0109,-101.82743835,-101.20307922,-81.16691589,-90.5267004466029,-9.402064278524035,179.18210417905684,-0.9864657595632664,-0.1634691795707803,-0.0127723349362474,-0.0140827306517557,0.0068597872064513,0.9998773024810956,-0.1633615068082375,0.9865245920147852,-0.0090690376228133
VID_20250107_103505_00_023.mp4.001680.0110,-101.70353699,-101.81791687,-81.5306015,-91.1022324846636,-5.915643060024833,179.95443482005567,-0.99467440079028,-0.1030603043641763,0.0011874665726797,-0.0007910273321668,0.0191544454915694,0.9998162238600006,-0.1030641096029923,0.9944906640498312,-0.0191339601094101
VID_20250107_103505_00_023.mp4.001692.0110,-101.80911255,-102.48918915,-82.08744812,-91.33552987127544,-7.092894947694848,-179.94253122043764,-0.9923467584746488,-0.1234214372630996,0.0038806917898678,0.0009953434043743,0.0234310886602689,0.999724958864038,-0.1234784201241841,0.9920776849159072,-0.0231289181660116
VID_20250107_103505_00_023.mp4.001704.0111,-101.78872681,-103.11890411,-82.50112915,-91.54847856408504,-4.429980082616702,178.38144073865686,-0.9966146826011352,-0.0779449828249457,-0.0261486916739231,-0.0281610471738785,0.0248310769551324,0.999294937963422,-0.0772407266013829,0.996648381963101,-0.0269420282165837
VID_20250107_103505_00_023.mp4.001716.0111,-101.72782898,-103.78408813,-82.95280457,-91.09179723287008,-8.640431023631086,178.6310074774001,-0.988368419754066,-0.1506181071698498,-0.0210250475724168,-0.0236200036666979,0.0154602758568253,0.9996014582308376,-0.1502330265275776,0.9884711253562256,-0.0188380486611951
VID_20250107_103505_00_023.mp4.001728.0112,-101.72309113,-104.42033386,-83.44551086,-91.65914177960943,-3.91478255917148,179.29159227311885,-0.9975904418747522,-0.0685968291268538,-0.010381970616329,-0.0123348839396569,0.0281074755315546,0.9995287992136288,-0.0682726952619586,0.9972484368766814,-0.0288858828614157
VID_20250107_103505_00_023.mp4.001740.0112,-101.60293579,-105.10267639,-83.81039429,-90.8979700362555,-5.665946470544789,177.63372250943837,-0.9942658941831004,-0.0992790795257572,-0.0397365830538925,-0.0410858803066134,0.0115827743856139,0.9990884794536284,-0.0987283247285762,0.9949922128871412,-0.0155953259099797
VID_20250107_103505_00_023.mp4.001752.0113,-101.51116943,-105.77092743,-84.19781494,-89.12924171589462,-8.350994391765473,-178.83695782897937,-0.9891930857535672,-0.1454986134223786,0.0180884656480722,0.02008230494104,-0.0122462757609061,0.999723326605038,-0.145236841488623,0.9892826604273186,0.0150358788321667
VID_20250107_103505_00_023.mp4.001764.0113,-101.26831818,-106.34359741,-84.62478638,-92.94416305076848,-7.736985193832803,-179.3567995123069,-0.990834066494982,-0.1338630970944434,0.018125228531005,0.0111235370756392,0.05286877084363,0.9985395134857764,-0.134625850400079,0.989588583354602,-0.0508951480819952
VID_20250107_103505_00_023.mp4.001776.0114,-101.4249649,-107.01006317,-85.04295349,-95.37563022338205,1.0349291613951528,-177.9634130194405,-0.9992053106403972,0.021300483177046,0.0336903043092853,0.0355318665587109,0.0929866263544638,0.995033152100004,0.0180619391783338,0.9954394892386178,-0.0936695767977974
VID_20250107_103505_00_023.mp4.001788.0114,-101.95915985,-107.5990448,-85.05026245,-91.98577093657462,31.512232032510543,179.97898153948012,-0.8525285397385122,0.5223539467493458,-0.0184781829924346,-0.0003127427257411,0.0348429262688687,0.9993927519654172,0.5226805823094136,0.8520166223756461,-0.0295412266551069
VID_20250107_103505_00_023.mp4.001800.0115,-102.5956955,-107.68539429,-85.0446167,-90.45046352398701,65.67584918848587,-177.4805459477702,-0.4115003285085138,0.9106663677340018,0.0368000858089416,0.0181064804708392,-0.0322007537158726,0.999317400441466,0.9112297377732712,0.4118857586009617,-0.0032383420705226
VID_20250107_103505_00_023.mp4.001812.0115,-103.76915741,-107.61268616,-85.00968933,-87.50297908930182,71.03759763939995,176.2800898996655,-0.3242630112977414,0.9456700030089552,-0.0237011584772592,-0.0210823024280066,0.0178243083551123,0.9996188426375306,0.9457320106819136,0.3246390910545207,0.0141571370990003
VID_20250107_103505_00_023.mp4.001824.0116,-104.87322998,-107.87356567,-84.94520569,-95.21876597755113,79.22303871859398,-174.83285310364872,-0.1862264458569673,0.982506603171641,0.0006968411624161,0.0168402741616168,0.0024827967562127,0.9998551099466508,0.982362517622514,0.1862111984935144,-0.0170080429787035
VID_20250107_103505_00_023.mp4.001836.0116,-106.07985687,-107.78635406,-84.99633789,-99.35957619282574,79.86623620323283,-172.25985782384447,-0.1743438159255181,0.9843481802034066,-0.0257467275351848,0.0236966010335959,0.0303337811489735,0.9992588917896408,0.9843996672835602,0.173604498361788,-0.0286142132613882
VID_20250107_103505_00_023.mp4.001848.0117,-107.23409271,-107.98609161,-84.94416046,-93.9964898849116,60.49266421201653,-175.9061408874402,-0.4912782584065935,0.8709367558609233,0.0107163476723686,0.0351623387274398,0.0075379484268757,0.9993531854498342,0.8702926420188792,0.4913373043276528,-0.034327403394874
VID_20250107_103505_00_023.mp4.001860.0117,-107.59783936,-108.45285034,-84.90962219,-94.65515131329101,13.558514170811293,-178.24392137549594,-0.9716744379153202,0.2360422487810422,0.0115257751294842,0.0297905225641531,0.0739596841719651,0.99681617657547,0.2344382892517805,0.9689241569429324,-0.0788965564845929
VID_20250107_103505_00_023.mp4.001872.0118,-107.32039642,-108.6049118,-84.95002747,-89.83978360256236,-36.047350879370974,179.8794490412129,-0.8085291658994667,-0.5884441598059134,-0.0037494906621755,-0.0017011568882101,-0.0040344010949429,0.9999904147905856,-0.5884536463946456,0.8085277944499609,0.0022608951164176
VID_20250107_103505_00_023.mp4.001884.0118,-106.22418976,-108.22594452,-84.96990204,-91.75953198278467,-63.98839659726015,179.09201085537512,-0.4384980914077181,-0.898655283306219,0.0117518346486051,-0.0069496365050162,0.0164661135039477,0.9998402720727566,-0.8987052500037132,0.4383463800374025,-0.0134656869066744
VID_20250107_103505_00_023.mp4.001896.0119,-104.91964722,-108.06382751,-85.03450012,-90.79141334248128,-86.4787536564775,-177.7056786373128,-0.0613694271428492,-0.996663888943812,0.0538041437768122,0.0024587586459127,0.0537546283160473,0.998551147633673,-0.9981120918604685,0.0614128033068099,-0.0008483347920229
VID_20250107_103505_00_023.mp4.001908.0119,-103.49906158,-108.16986847,-85.01607513,95.27070553524104,-80.34981974963888,5.788578649641706,0.1667774437957325,-0.9859404342467728,0.0103317161326853,-0.0169070471845334,0.0076173217107413,0.999828049299206,-0.9858496011037696,-0.1669234451095476,-0.0153989439994617
VID_20250107_103505_00_023.mp4.001920.0120,-102.00937653,-108.02888489,-84.98532104,92.19471935367832,-82.4191395345819,3.236941486329707,0.1317147913201511,-0.9911145735210296,0.0185233879654101,-0.0074491918144143,0.0176960415474289,0.9998156628373376,-0.9912596649157076,-0.1318284956592458,-0.0050521721486068
VID_20250107_103505_00_023.mp4.001932.0120,-100.34718323,-108.16545105,-85.01843262,98.25666397786088,-76.63977406083235,8.203007652584489,0.2287083952061895,-0.9734906266754428,0.0029102813032031,-0.0329696383003325,-0.0047578957194806,0.9994450286927582,-0.9729365204948136,-0.2286774195310433,-0.033183804544814
VID_20250107_103505_00_023.mp4.001944.0121,-98.64602661,-108.08031464,-85.04955292,92.62973314754305,-80.29138545907394,3.7148430991347534,0.1682832502617998,-0.985543935530612,0.0195933361160728,-0.010926168296699,0.0180106603684058,0.9997780928583336,-0.985678125215162,-0.1684599870946416,-0.0077373264372415
VID_20250107_103505_00_023.mp4.001956.0121,-97.04958344,-108.19538116,-85.12467194,103.03280553153466,-81.05502519361191,13.502594709633073,0.1511881157717967,-0.988445285253252,0.010866080709761,-0.0363042966711617,0.0054327528299371,0.999326014491718,-0.987838120185988,-0.1514807025904819,-0.0350634432152324
VID_20250107_103505_00_023.mp4.001968.0122,-95.48085785,-108.15316772,-85.13686371,104.41404556653757,-82.82674985163372,15.194914666104504,0.1205045423942433,-0.9925916284230004,0.0155085282000095,-0.0327288748244234,0.0116414342746476,0.9993964667541892,-0.9921731078874702,-0.1209393905748062,-0.0310835614483477
VID_20250107_103505_00_023.mp4.001980.0122,-94.10404205,-108.14850616,-85.14216614,116.0249833627764,-85.14476393910412,27.54119541854728,0.0750471246892614,-0.9967908426080418,0.0278557923711485,-0.0391356668342221,0.0249688707079851,0.998921896384802,-0.9964117264752136,-0.0760563711224643,-0.0371362323663396
VID_20250107_103505_00_023.mp4.001992.0123,-92.5777359,-108.19093323,-85.1288681,102.48162511281664,-79.52658775166853,14.084636417459352,0.1763144588366736,-0.9838308068557716,0.0314667298372836,-0.0442368736095564,0.0240155534413162,0.998732372663548,-0.983339366962588,-0.1774829475595586,-0.0392873097473972
VID_20250107_103505_00_023.mp4.002004.0123,-91.19934082,-108.00095367,-85.12812042,110.42527404869755,-85.6011190257423,22.440338456382037,0.0708916741754097,-0.9968301070625454,0.0361124381104587,-0.0292778460328479,0.034108500362548,0.9989891981071144,-0.9970542504118244,-0.071877311139832,-0.0267670297011712
VID_20250107_103505_00_023.mp4.002016.0124,-89.92019653,-108.02893829,-85.22039032,91.58814527511873,-76.63093130513731,1.2861595165366784,0.2311644595367372,-0.9729041907574444,-0.0045197625701582,-0.0051899864356881,-0.0058786508080721,0.9999692522800264,-0.9729008462777106,-0.2311338942502358,-0.0064082946901085
VID_20250107_103505_00_023.mp4.002028.0124,-89.22207642,-107.55262756,-85.19483948,92.86551022137357,-50.508119347639834,2.1982324711155727,0.6355008580911492,-0.7721001235757557,-0.0002419498211821,-0.0243938467895791,-0.0203913166013998,0.999494439427288,-0.771714713870495,-0.6351736718265046,-0.0317931913185193
VID_20250107_103505_00_023.mp4.002040.0125,-89.2387619,-107.02444458,-85.27271271,89.83580006143013,1.6386791735399713,0.7285957026148551,0.999510218772647,0.0286304605140399,0.0126340531821568,-0.0127108508260111,0.0025019615239839,0.9999160837089338,0.0285964480370286,-0.9995869331475312,0.002864653622872
VID_20250107_103505_00_023.mp4.002052.0125,-90.03967285,-107.04814148,-85.26464081,89.53381163321046,39.51360729367264,-0.3688546211375525,0.7714575115423061,0.6361748319666196,-0.0116142609406095,0.0049665019256346,0.0122321776195381,0.9999128500470964,0.63626145706272,-0.7714479613058343,0.0062770417791091
VID_20250107_103505_00_023.mp4.002064.0126,-91.35166168,-107.34059906,-85.19035339,92.22090393763193,61.23240720722535,-2.076095239202524,0.4809420470439112,0.8767494935211825,-0.0022523311396315,0.0174344204552927,-0.0069951704765425,0.9998235387174044,0.8765790257407492,-0.4808964474815282,-0.0186498909124228
VID_20250107_103505_00_023.mp4.002076.0126,-92.68664551,-107.28450012,-85.24285889,101.10467579067816,82.49083438235989,-11.975260348757145,0.1278407360911489,0.9916522459662191,-0.0168097967217484,0.0271156984943307,0.0134478637824435,0.9995418419730382,0.9914239683862996,-0.1282379742113935,-0.025170158508045
VID_20250107_103505_00_023.mp4.002088.0127,-93.99956512,-107.35597992,-85.20915222,126.13337648964215,84.81040421223281,-36.58800474255704,0.0726275250875218,0.997310241149991,-0.0098754998358688,0.0539143724710527,0.0059613279020006,0.9985277677714816,0.9959008399638564,-0.0730530318808995,-0.0533363993187992
VID_20250107_103505_00_023.mp4.002100.0127,-95.05934143,-107.07579803,-85.18740845,99.58946405452265,66.97029664608542,-10.801034462304264,0.3842775874663364,0.9225844510715278,-0.0341857632955671,0.0733120608342569,0.0064177142114544,0.9972884009555784,0.9203021664145352,-0.3857418094857599,-0.0651703836674694
VID_20250107_103505_00_023.mp4.002112.0128,-95.84148407,-106.42371368,-85.18663788,92.50731766954921,52.589155625731614,-6.711258164551151,0.6033632393695122,0.7932141849519022,-0.0822438944154421,0.0709990855723981,0.0492904474813906,0.9962577887449452,0.7942996482596555,-0.6069445679616663,-0.0265774377322959
VID_20250107_103505_00_023.mp4.002124.0128,-96.47747803,-105.95248413,-85.16655731,90.45042130377014,22.44030967213008,-3.582484434425875,0.9224715556946504,0.3814542461882193,-0.0594885451097042,0.0577538766603479,0.0160053497059656,0.9982025438314068,0.3817207338683519,-0.9242491476034844,-0.0072659816432216
VID_20250107_103505_00_023.mp4.002136.0129,-96.79925537,-105.27385712,-85.23280334,92.34285514619575,8.71347046228191,-1.5300726185050426,0.9881058605824876,0.1524041511401024,-0.0204886065364768,0.0263934487450249,-0.0368228319244219,0.9989732053025298,0.1514932148509803,-0.9876320437107796,-0.0404073271794107
VID_20250107_103505_00_023.mp4.002148.0129,-96.89002228,-104.48847961,-85.25530243,90.4081243521216,5.387242869627281,-3.429759128615907,0.9937996948918312,0.0941422418911269,-0.0591557666218247,0.0595605933898435,-0.0014936836847406,0.9982235744682152,0.0938866452055508,-0.995557636302772,-0.0070915901802457
